latitude,temperature,salinity,ph,oxygen,enterococcus,quality
26.001124,19,33,7.21,6.74,0.99,1
26.0165,19,33,7.21,6.74,0.99,1
26.022352,19,32,7.21,6.74,0.99,1
26.058156,19,34,7.21,6.74,0.99,1
26.082873,19,34,7.21,6.74,0.99,1
25.721483,19,32,7.21,6.74,0.99,1
25.972378,19,31,7.21,6.74,41,1
25.832737,19,32,7.21,6.74,0.99,1
25.922304,19,33,7.21,6.74,0.99,1
25.972378,19,32,7.21,6.74,40,1
26.013386,19.5,32.5,7.21,6.74,0.99,1
25.814849,19.5,33.5,7.21,6.74,0.99,1
26.001124,19.5,32,7.21,6.74,0.99,1
26.0165,19.5,32.5,7.21,6.74,0.99,1
26.022352,19.5,33,7.21,6.74,0.99,1
26.058156,19.5,34,7.21,6.74,0.99,1
26.082873,19.5,32,7.21,6.74,0.99,1
25.721483,19.5,34,7.21,6.74,0.99,1
25.972378,19.5,33.5,7.21,6.74,0.99,1
25.832737,19.5,34,7.21,6.74,0.99,1
25.922304,19.5,32,7.21,6.74,0.99,1
25.972378,19.5,33,7.21,6.74,0.99,1
26.013386,16,32,7.58,6.08,487,0
26.0165,16,32,7.58,6.08,683,0
26.007668,16,32,7.58,6.08,0.99,1
26.022352,16,33,7.58,6.08,0.99,1
26.058156,16,32,7.58,6.08,187,1
26.082873,16,32,7.58,6.08,0.99,1
25.721483,16,32,7.58,6.08,30,1
25.972378,16,33,7.58,6.08,0.99,1
25.798917,16,33,7.58,6.08,275,0
25.832737,16,33,7.58,6.08,0.99,1
25.922304,16,34,7.58,6.08,124,1
25.972378,16,32,7.58,6.08,0.99,1
26.013386,16.5,33.5,7.2,6.08,809,0
26.0165,16.5,34,7.2,6.08,1054,0
26.007668,16.5,33.5,7.2,6.08,663,0
26.022352,16.5,33.5,7.2,6.08,0.99,1
26.058156,16.5,32,7.2,6.08,0.99,1
26.082873,16.5,31,7.2,6.08,0.99,1
25.721483,16,33,7.2,6.08,0.99,1
25.972378,16,32,7.2,6.08,0.99,1
25.798917,16,32,7.2,6.08,0.99,1
25.832737,16.5,32.5,7.2,6.08,0.99,1
25.922304,16.5,33,7.2,6.08,61,1
25.972378,16.5,32.5,7.2,6.08,0.99,1
26.013386,16,32,7.2,6.08,0.99,1
26.0165,16,33,7.2,6.08,0.99,1
26.007668,16,32,7.2,6.08,0.99,1
26.022352,16,32.5,7.2,6.08,0.99,1
26.058156,16,33,7.2,6.08,0.99,1
26.082873,16,32.5,7.2,6.08,0.99,1
25.721483,16,32.5,7.2,6.08,0.99,1
25.972378,16,32,7.2,6.08,0.99,1
25.798917,16,33,7.2,6.08,0.99,1
25.832737,16,32.5,7.2,6.08,0.99,1
25.922304,16,32,7.2,6.08,0.99,1
25.972378,16,32.5,7.2,6.08,0.99,1
26.013386,16.5,32,6.98,7.09,0.99,1
26.0165,16.5,33,6.98,7.09,0.99,1
26.007668,16,31,6.98,7.09,0.99,1
26.022352,16.5,32,6.98,7.09,0.99,1
26.058156,17,33,6.98,7.09,0.99,1
26.082873,17,32,6.98,7.09,0.99,1
25.721483,16,33,6.98,7.09,0.99,1
25.972378,16,32.5,6.98,7.09,0.99,1
25.798917,16,32.5,6.98,7.09,0.99,1
25.832737,16,32.5,6.98,7.09,0.99,1
25.922304,16,32.5,6.98,7.09,0.99,1
25.972378,16,33,6.98,7.09,0.99,1
26.013386,17,32.5,6.98,7.09,0.99,1
26.0165,17,33,6.98,7.09,0.99,1
26.007668,16.5,32,6.98,7.09,0.99,1
26.022352,17,32.5,6.98,7.09,0.99,1
26.058156,17,33,6.98,7.09,0.99,1
26.082873,17,32.5,6.98,7.09,0.99,1
25.721483,16.5,34,6.98,7.09,0.99,1
25.972378,16.5,32,6.98,7.09,0.99,1
25.798917,16.5,33,6.98,7.09,0.99,1
25.832737,16,32,6.98,7.09,0.99,1
25.922304,16,31,6.98,7.09,0.99,1
25.972378,16.5,32,6.98,7.09,0.99,1
26.013386,17,33,7.62,7.16,96,1
26.0165,17,32.5,7.62,7.16,82,1
26.007668,17,32.5,7.62,7.16,0.99,1
26.022352,17,33,7.62,7.16,0.99,1
26.058156,17,33,7.62,7.16,0.99,1
26.082873,17,32.5,7.62,7.16,0.99,1
25.721483,17,32.5,7.62,7.16,20,1
25.972378,17,33,7.62,7.16,0.99,1
25.798917,17,33.5,7.62,7.16,0.99,1
25.832737,17,34,7.62,7.16,0.99,1
25.922304,17,34,7.62,7.16,0.99,1
25.972378,17,33,7.62,7.16,0.99,1
26.013386,16.5,33,7.62,7.16,0.99,1
26.0165,16.5,32.5,7.62,7.16,0.99,1
26.007668,16,33,7.62,7.16,0.99,1
26.022352,16.5,32,7.62,7.16,0.99,1
26.058156,16.5,32,7.62,7.16,0.99,1
26.082873,16.5,31,7.62,7.16,0.99,1
25.721483,16,33,7.62,7.16,0.99,1
25.972378,16,32.5,7.62,7.16,0.99,1
25.798917,16,33,7.62,7.16,0.99,1
25.832737,16,32.5,7.62,7.16,0.99,1
25.922304,16,32.5,7.62,7.16,0.99,1
25.972378,16,32.5,7.62,7.16,0.99,1
26.013386,17,34,7.62,7.16,0.99,1
26.0165,17,33,7.62,7.16,0.99,1
26.007668,17,34,7.62,7.16,0.99,1
26.022352,17.5,32,7.62,7.16,0.99,1
26.058156,17.5,32.5,7.62,7.16,0.99,1
26.082873,17.5,33,7.62,7.16,0.99,1
25.721483,17,32.5,7.62,7.16,0.99,1
25.972378,17,32,7.62,7.16,0.99,1
25.798917,17,33,7.62,7.16,0.99,1
25.832737,17,32.5,7.62,7.16,0.99,1
25.922304,17,33,7.62,7.16,0.99,1
25.972378,17,32.5,7.62,7.16,0.99,1
26.013386,18,32,6.63,6.8,0.99,1
26.0165,18,32.5,6.63,6.8,0.99,1
26.007668,18,33,6.63,6.8,173,1
26.022352,18,33,6.63,6.8,0.99,1
26.058156,18,34,6.63,6.8,0.99,1
26.082873,18,33,6.63,6.8,0.99,1
25.721483,18,32.5,6.63,6.8,122,1
25.972378,18,32,6.63,6.8,0.99,1
25.798917,18,33,6.63,6.8,0.99,1
25.832737,18,32.5,6.63,6.8,0.99,1
25.922304,18,33,6.63,6.8,0.99,1
25.972378,18,32.5,6.63,6.8,0.99,1
26.013386,20,33,6.63,6.8,171,1
26.0165,20,32.5,6.63,6.8,0.99,1
26.007668,20,32.5,6.63,6.8,0.99,1
26.022352,20,32.5,6.63,6.8,0.99,1
26.058156,20.5,32.5,6.63,6.8,0.99,1
26.082873,20.5,33,6.63,6.8,0.99,1
25.721483,19,32,6.63,6.8,0.99,1
25.972378,19.5,31,6.63,6.8,0.99,1
25.798917,19.5,32,6.63,6.8,0.99,1
25.832737,19.5,31,6.63,6.8,147,1
25.922304,19.5,33,6.63,6.8,0.99,1
25.972378,20,32,6.63,6.8,0.99,1
26.013386,21,33,6.63,6.8,0.99,1
26.0165,21,32,6.63,6.8,0.99,1
26.007668,21,32.5,6.63,6.8,0.99,1
26.022352,21,32,6.63,6.8,0.99,1
26.058156,22,31,6.63,6.8,0.99,1
26.082873,22,32.5,6.63,6.8,0.99,1
25.721483,20,33,6.63,6.8,0.99,1
25.972378,20.5,32.5,6.63,6.8,0.99,1
25.798917,20.5,33,6.63,6.8,0.99,1
25.832737,21,33,6.63,6.8,0.99,1
25.922304,21.5,32.5,6.63,6.8,0.99,1
25.972378,21,33,6.63,6.8,0.99,1
26.013386,25.85,33,8.44,7.13,109,1
26.0165,25.73,32.5,8.45,6.8,0.99,1
26.007668,25.29,32.5,8.4,6.62,63,1
26.022352,25.44,33,8.41,6.62,0.99,1
26.058156,25.17,32.5,8.48,7.01,0.99,1
26.082873,25.79,32,8.56,8.62,20,1
25.721483,25.15,32.5,8.07,4.21,31,1
25.972378,25.25,32.5,8.41,6.29,52,1
25.798917,25.54,33,8.51,7.01,0.99,1
25.832737,24.96,32.5,8.45,6.77,0.99,1
25.922304,25.02,33,8.46,6.68,0.99,1
25.972378,24.51,32,8.38,6.26,0.99,1
26.013386,26.98,33,8.49,7.97,0.99,1
26.0165,27.02,32,8.43,6.66,0.99,1
26.007668,26.74,32.5,8.45,6.27,0.99,1
26.022352,23.63,32,8.43,6.67,0.99,1
26.058156,26.59,32.5,8.46,6.88,0.99,1
26.082873,27.38,32,8.52,7.53,0.99,1
25.721483,25.5,33,8.08,4.68,0.99,1
25.972378,25.09,33.5,8.38,6.36,0.99,1
25.798917,26.01,32.5,8.42,6.64,0.99,1
25.832737,25.84,33,8.44,6.59,0.99,1
25.922304,26.38,32.5,8.4,6.09,0.99,1
25.972378,26.69,33,8.42,6.41,10,1
26.013386,26.69,33,8.5,7.85,14370,0
26.0165,26.44,32,8.43,6.77,0.99,1
26.007668,27.22,32.5,8.43,6.81,0.99,1
26.022352,26.9,32.5,8.44,6.76,0.99,1
26.058156,26.91,33,8.43,6.88,0.99,1
26.082873,27.08,32,8.56,9.34,0.99,1
25.721483,25.13,32.5,8.2,4.89,0.99,1
25.972378,25.34,33,8.41,6.25,0.99,1
25.798917,26.65,34,8.44,6.77,0.99,1
25.832737,25.57,34,8.39,5.85,0.99,1
25.922304,25.49,32.5,8.42,6.41,447,0
25.972378,27.22,33,8.39,6.48,0.99,1
26.013386,23.23,32.5,8.4,6.9,0.99,1
26.0165,22.68,33,8.41,7.21,0.99,1
26.007668,25.61,33,8.35,6.28,0.99,1
26.022352,22.68,32.4,8.41,6.9,0.99,1
26.058156,22.68,32.4,8.41,6.9,0.99,1
26.082873,22.68,32.4,8.41,6.9,0.99,1
25.721483,23,32,8.32,6.27,0.99,1
25.972378,21.5,32.5,8.44,7.48,0.99,1
25.798917,25.23,32,8.38,6.43,0.99,1
25.832737,25.23,33,8.38,6.39,0.99,1
25.922304,22.66,32.5,8.42,6.88,0.99,1
25.972378,24.78,34,8.45,7.41,0.99,1
26.013386,24.8,32.5,8.42,7.47,0.99,1
26.0165,24.8,32.4,8.42,6.9,0.99,1
26.007668,24.83,33,8.41,6.34,0.99,1
26.022352,24.8,32.4,8.42,6.9,0.99,1
26.058156,24.8,32.4,8.42,6.9,0.99,1
26.082873,24.8,32.4,8.42,6.9,0.99,1
25.721483,22.68,32.4,8.41,6.9,0.99,1
25.972378,22.56,32.5,8.42,7.16,0.99,1
25.798917,22.14,33,8.48,7.12,0.99,1
25.832737,22.93,32.5,8.45,7.66,0.99,1
25.922304,23.57,33,8.35,6.68,0.99,1
25.972378,24.42,35,8.4,6.34,0.99,1
26.013386,24.65,32.5,8.49,7.17,0.99,1
26.0165,24.95,32,8.49,7.21,0.99,1
26.007668,34.64,33,8.47,7.14,0.99,1
26.022352,25.38,33,8.56,7.44,0.99,1
26.058156,25.45,33,8.51,7.45,0.99,1
26.082873,25.41,34,8.43,7.43,0.99,1
25.721483,23.51,33,8.42,8.34,0.99,1
25.972378,23.63,32.5,8.43,8.68,0.99,1
25.798917,23.75,32,8.41,7.07,0.99,1
25.832737,23.76,32.5,8.44,6.96,0.99,1
25.922304,24.3,33,8.48,6.52,0.99,1
25.972378,23.59,32.5,8.43,7.06,0.99,1
26.013386,26.85,32.5,8.41,8.62,20,1
26.0165,26.92,33,8.46,4.68,0.99,1
26.007668,26.36,33,8.43,7.01,0.99,1
26.022352,27.01,32.5,8.41,6.36,0.99,1
26.058156,27.02,33.5,8.42,6.64,0.99,1
26.082873,27.09,33.5,8.46,6.59,0.99,1
25.721483,26.02,33.5,8.41,6.68,0.99,1
25.972378,26.08,32,8.44,6.26,0.99,1
25.798917,26.01,33,8.39,6.62,0.99,1
25.832737,26.03,33.5,8.29,7.13,0.99,1
25.922304,26.03,34,8.39,6.8,0.99,1
25.972378,26.52,34.5,8.42,6.62,0.99,1
26.013386,27.58,32,8.39,7.44,0.99,1
26.0165,27.95,32,8.42,7.45,0.99,1
26.007668,27.54,32,8.32,7.21,0.99,1
26.022352,28.04,33,8.44,7.43,0.99,1
26.058156,28.53,33,8.45,6.68,0.99,1
26.082873,28.63,33,8.43,6.26,0.99,1
25.721483,26.08,32,8.45,6.09,0.99,1
25.972378,26.52,32,8.43,6.41,0.99,1
25.798917,26.36,33,8.44,6.27,0.99,1
25.832737,26.85,33,8.41,7.97,0.99,1
25.922304,27.01,34,8.36,6.66,86,1
25.972378,27.63,34.5,8.41,7.17,0.99,1
26.013386,28.73,34,8.42,7.43,120,1
26.0165,28.85,34,8.43,6.68,0.99,1
26.007668,28.72,34,8.4,7.45,0.99,1
26.022352,28.56,33,8.42,7.17,0.99,1
26.058156,28.36,32.5,8.4,7.21,0.99,1
26.082873,28.96,33.5,8.42,7.44,0.99,1
25.721483,27.85,33,8.47,6.62,0.99,1
25.972378,27.23,33,8.41,7.13,0.99,1
25.798917,27.89,32.5,8.42,6.8,0.99,1
25.832737,27.65,33,8.42,6.62,0.99,1
25.922304,28.09,33.5,8.43,6.62,0.99,1
25.972378,28.06,33,8.39,7.44,0.99,1
26.013386,29.02,33,8.43,6.68,0.99,1
26.0165,29.03,32.5,8.41,7.17,0.99,1
26.007668,28.08,32.5,8.41,7.43,0.99,1
26.022352,29.55,33.5,8.42,7.21,0.99,1
26.058156,29.36,32.5,8.43,7.44,0.99,1
26.082873,29.63,33,8.44,7.45,0.99,1
25.721483,28.13,34,8.41,7.45,20,1
25.972378,28.23,34.5,8.42,6.29,0.99,1
25.798917,28.16,34.5,8.43,7.01,0.99,1
25.832737,28.57,33,8.38,6.77,0.99,1
25.922304,28.14,34.5,8.39,6.68,0.99,1
25.972378,28.16,34.5,8.37,6.26,0.99,1
26.013386,29.63,33,8.49,7.97,0.99,1
26.0165,29.85,32.5,8.49,6.66,0.99,1
26.007668,29.35,32.5,8.39,6.27,0.99,1
26.022352,29.98,34,8.41,7.17,0.99,1
26.058156,30.21,34,8.42,7.21,0.99,1
26.082873,30.23,34,8.44,7.44,0.99,1
25.721483,29.06,34,8.42,6.29,0.99,1
25.972378,29.08,32.5,8.42,7.01,0.99,1
25.798917,29.08,33,8.41,6.77,30,1
25.832737,29.07,32.5,8.43,6.68,0.99,1
25.922304,29.08,32.5,8.41,6.26,0.99,1
25.972378,29.55,33,8.39,6.41,0.99,1
26.013386,30.52,32,8.41,6.68,0.99,1
26.0165,30.25,32.5,8.42,7.17,0.99,1
26.007668,30.53,32,8.42,7.43,0.99,1
26.022352,30.36,32,8.43,7.21,0.99,1
26.058156,30.54,32.5,8.42,7.44,0.99,1
26.082873,30.25,32.5,8.41,7.45,73,1
25.721483,29.69,32.5,8.41,7.45,0.99,1
25.972378,29.62,33,8.44,7.43,0.99,1
25.798917,29.85,33.5,8.42,6.68,0.99,1
25.832737,29.88,33,8.41,6.62,0.99,1
25.922304,30.02,33,8.41,7.44,51,1
25.972378,30.4,32.5,8.43,7.45,0.99,1
26.013386,29.06,32.5,8.41,7.43,0.99,1
26.0165,29.08,32.5,8.42,6.68,60,1
26.007668,29.63,33,8.49,7.45,0.99,1
26.022352,29.08,32,8.44,7.17,0.99,1
26.058156,29.07,32.5,8.41,7.21,0.99,1
26.082873,29.08,32.5,8.44,7.44,0.99,1
25.721483,28.16,33,8.41,6.29,0.99,1
25.972378,28.08,32.5,8.43,7.01,0.99,1
25.798917,29.02,33,8.41,6.77,0.99,1
25.832737,29.03,32.5,8.39,6.68,0.99,1
25.922304,29.55,32,8.39,6.62,0.99,1
25.972378,29.36,33,8.49,7.44,0.99,1
26.013386,26.36,31.2,8.43,6.09,0.99,1
26.0165,26.85,31.2,8.47,6.09,0.99,1
26.007668,26.52,31.2,8.45,6.09,0.99,1
26.022352,26.92,31.2,8.41,6.68,0.99,1
26.058156,27.01,33,8.42,7.17,0.99,1
26.082873,27.02,32.5,8.42,7.21,0.99,1
25.721483,29.55,33,8.42,7.45,0.99,1
25.972378,29.35,32,8.41,6.29,40,1
25.798917,29.63,32.5,8.41,7.01,0.99,1
25.832737,26.01,33,8.43,6.77,0.99,1
25.922304,26.03,34,8.42,6.68,0.99,1
25.972378,26.03,33,8.41,6.09,0.99,1
26.013386,27,32.5,8.42,7.44,0.99,1
26.0165,27,33,8.41,7.45,0.99,1
26.007668,27,32,8.4,6.62,0.99,1
26.022352,27,32.5,8.42,7.43,41,1
26.058156,27.5,33,8.42,6.68,0.99,1
26.082873,27.5,32.5,8.43,7.17,0.99,1
25.721483,27.09,33,8.43,7.44,31,1
25.972378,26.08,32,8.39,7.45,0.99,1
25.798917,26.52,32.5,8.4,6.29,0.99,1
25.832737,27.5,33,8.42,7.01,0.99,1
25.922304,27,34,8.43,6.77,0.99,1
25.972378,27,33,8.42,6.68,50,1
26.013386,29.55,33,8.29,7.17,120,1
26.0165,29.36,34,8.39,7.21,0.99,1
26.007668,27,32.5,8.39,6.68,0.99,1
26.022352,29.63,32.5,8.42,7.44,0.99,1
26.058156,29.06,33,8.43,7.45,0.99,1
26.082873,29.08,32.5,8.41,6.29,0.99,1
25.721483,27.5,33,8.39,7.21,0.99,1
25.972378,28,32,8.4,7.44,0.99,1
25.798917,28,32.5,8.42,7.45,85,1
25.832737,28,33,8.43,6.29,0.99,1
25.922304,27,34,8.41,7.01,0.99,1
25.972378,27,33,8.44,6.77,0.99,1
26.013386,26.03,32.5,8.42,7.01,0.99,1
26.0165,26.03,33,8.44,6.77,0.99,1
26.007668,26.01,33,8.41,6.29,0.99,1
26.022352,28.36,32.5,8.41,6.68,0.99,1
26.058156,28.96,33,8.44,6.68,0.99,1
26.082873,28.13,32.5,8.42,6.68,0.99,1
25.721483,29.08,33,8.46,7.01,0.99,1
25.972378,29.07,32,8.41,6.77,0.99,1
25.798917,29.08,32.5,8.42,6.68,0.99,1
25.832737,29.55,33,8.46,7.21,0.99,1
25.922304,29.35,34,8.45,7.44,107,1
25.972378,29.63,32.5,8.49,7.45,0.99,1
26.013386,29.03,32,8.47,6.29,0.99,1
26.0165,29.55,32.5,8.41,7.01,0.99,1
26.007668,29.02,32.5,8.43,7.45,0.99,1
26.022352,29.36,33,8.42,6.77,97,1
26.058156,29.63,32.5,8.42,6.68,0.99,1
26.082873,28.08,33,8.43,7.17,0.99,1
25.721483,28.23,33,8.41,6.68,0.99,1
25.972378,28.16,32,8.41,6.68,0.99,1
25.798917,28.57,32,8.43,6.68,0.99,1
25.832737,28.14,33.5,8.42,6.68,108,1
25.922304,28.16,32,8.41,7.21,0.99,1
25.972378,28.08,35,8.45,7.44,0.99,1
26.013386,29.02,32.5,8.41,7.44,0.99,1
26.0165,29.03,33,8.41,7.45,0.99,1
26.007668,28.08,33,8.41,6.62,0.99,1
26.022352,29.55,34,8.42,7.43,41,1
26.058156,29.36,33,8.41,6.68,0.99,1
26.082873,29.63,34,8.41,6.68,0.99,1
25.721483,29.02,32.5,8.43,7.21,0.99,1
25.972378,29.03,32.5,8.43,7.44,0.99,1
25.798917,29.55,33,8.43,7.45,0.99,1
25.832737,29.36,32.5,8.42,6.29,0.99,1
25.922304,29.63,33,8.43,7.01,0.99,1
25.972378,29.63,32.5,8.41,6.68,0.99,1
26.013386,29.02,32.5,8.45,7.45,0.99,1
26.0165,29.03,33,8.49,6.29,0.99,1
26.007668,28.08,33,8.46,7.44,0.99,1
26.022352,29.55,32,8.41,7.01,0.99,1
26.058156,29.36,32.5,8.42,6.77,0.99,1
26.082873,29.63,33,8.44,6.68,84,1
25.721483,28.08,34,8.42,6.68,0.99,1
25.972378,29.02,33,8.43,6.68,0.99,1
25.798917,29.03,32.5,8.41,6.68,0.99,1
25.832737,29.55,33,8.46,6.68,0.99,1
25.922304,29.36,34,8.41,6.68,0.99,1
25.972378,29.63,32.5,8.42,7.21,0.99,1
26.013386,27.5,32.5,8.41,6.62,160,1
26.0165,28,32.5,8.45,7.44,0.99,1
26.007668,27.5,33,8.42,6.68,51,1
26.022352,28,32.5,8.45,7.45,0.99,1
26.058156,28,32.5,8.45,7.43,0.99,1
26.082873,27,32.5,8.45,6.68,0.99,1
25.721483,29.63,34,8.41,7.17,0.99,1
25.972378,27,32.5,8.44,7.21,0.99,1
25.798917,27,33,8.42,7.44,0.99,1
25.832737,27,32.5,8.41,7.45,0.99,1
25.922304,27,33,8.41,6.29,0.99,1
25.972378,27.5,32.5,8.43,7.01,0.99,1
26.013386,23,33,8.68,8.19,0.99,1
26.0165,22,32,8.63,7.33,0.99,1
26.007668,23,33,8.84,7.95,0.99,1
26.022352,24,33,8.64,7.44,0.99,1
26.058156,22,33,8.71,9.92,0.99,1
26.082873,20,32,8.71,8.08,0.99,1
25.721483,20,32,8.76,9.12,0.99,1
25.972378,20,33,8.71,8.86,0.99,1
25.798917,23,33,8.75,9.04,0.99,1
25.832737,23,30,8.67,7.38,0.99,1
25.922304,23,32,8.58,7.31,0.99,1
25.972378,23,33,8.63,7.78,0.99,1
26.013386,19,31,8.88,7.86,0.99,1
26.0165,19,31.5,8.86,7.83,0.99,1
26.007668,18,30.5,8.81,7.71,0.99,1
26.022352,19,31,8.86,7.83,0.99,1
26.058156,18,29,8.77,7.77,0.99,1
26.082873,18,31,8.8,7.97,0.99,1
25.721483,18,31,8.85,7.78,0.99,1
25.972378,19,31,8.86,7.89,0.99,1
25.798917,20,32,8.85,7.72,10,1
25.832737,22,31.5,8.81,7.54,0.99,1
25.922304,18.5,31,8.87,8.07,0.99,1
25.972378,18,31,8.81,7.63,0.99,1
26.013386,21,32,8.77,8.42,0.99,1
26.0165,22,32,8.65,7.42,0.99,1
26.007668,25,33,8.72,7.47,0.99,1
26.022352,23,32,8.66,7.61,0.99,1
26.058156,23,33,8.82,7.22,0.99,1
26.082873,23,32,8.93,7.42,0.99,1
25.721483,21,31.5,8.66,7.32,0.99,1
25.972378,21.5,31,8.76,8.48,0.99,1
25.798917,21,33,8.87,9.54,0.99,1
25.832737,23,33,8.8,7.61,0.99,1
25.922304,23,33.5,8.82,7.94,0.99,1
25.972378,24,34,8.79,7.09,0.99,1
26.022198,29.15,35.2,7.35,6.01,0.99,1
25.972652,29.9,35,7.35,6.01,0.99,1
26.056492,28.82,35.4,7.35,6.01,0.99,1
25.726044,28.82,35.9,7.35,6.01,0.99,1
25.741846,29.01,35.6,7.35,6.01,0.99,1
25.878122,29.27,35.2,7.35,6.01,0.99,1
26.013386,18,32,9,7.81,0.99,1
26.0165,18,31.5,8.97,7.82,10,1
26.007668,19,32,9.06,7.76,10,1
26.022352,19,32.5,8.97,7.67,10,1
26.058156,19,32,9.02,7.92,0.99,1
26.082873,18,34,9.12,7.79,0.99,1
25.721483,18,31,9.19,7.77,0.99,1
25.972378,17,31.5,8.95,7.97,0.99,1
25.798917,19,32,9.09,8.12,0.99,1
25.832737,19,31.5,9.08,7.76,0.99,1
25.922304,18.5,32,8.99,7.84,0.99,1
25.972378,18,31.5,9,7.83,0.99,1
26.013386,22.05,35.1,9.59,7.75,0.99,1
26.0165,22.28,35,9.59,7.18,0.99,1
26.007668,22.14,35.2,9.62,7.87,0.99,1
26.022352,22.14,35.2,9.5,6.69,0.99,1
26.058156,21.69,36.1,9.75,7.74,0.99,1
26.082873,21.61,35,9.92,8.44,0.99,1
25.721483,21.5,35.2,9.62,8.34,0.99,1
25.972378,22.16,35.1,9.65,8.29,0.99,1
25.798917,22.98,35.3,9.51,7.95,0.99,1
25.832737,22.19,35.2,9.54,8.35,0.99,1
25.922304,21.97,35.2,9.64,7.6,0.99,1
25.972378,22.65,35.3,9.66,7.47,0.99,1
26.022198,27,33,6.74,6.33,0.99,1
25.972652,25,33,6.74,6.33,0.99,1
26.056492,26,34,6.74,6.33,0.99,1
25.726044,29,32,6.74,6.33,0.99,1
25.741846,27,32,6.74,6.33,0.99,1
25.878122,26,33,6.74,6.33,10,1
26.013386,20.64,35.1,9.56,7.34,0.99,1
26.0165,20.62,35.1,9.57,6.57,0.99,1
26.007668,20.46,32.2,9.57,7.22,0.99,1
26.022352,20.6,35.3,9.67,7.43,0.99,1
26.058156,20.62,35.5,9.75,7.51,0.99,1
26.082873,20.66,35,9.89,7.96,0.99,1
25.721483,21.4,35.3,9.51,7.53,0.99,1
25.972378,21.1,32.2,9.56,7.42,0.99,1
25.798917,21.75,35.3,9.63,7.66,0.99,1
25.832737,21.77,32.3,9.64,7.88,0.99,1
25.922304,21.12,32.3,9.61,7.35,0.99,1
25.972378,21.56,35.4,9.56,6.96,0.99,1
26.013386,21.75,35.1,9.56,7.34,0.99,1
26.0165,21.81,35.4,9.57,6.57,0.99,1
26.007668,21.69,32.3,9.57,7.22,0.99,1
26.022352,21.95,35.5,9.67,7.43,0.99,1
26.058156,21.02,35.5,9.75,7.51,0.99,1
26.082873,21.21,35.4,9.89,7.96,0.99,1
25.721483,21,33.5,9.51,7.53,0.99,1
25.972378,22,31,9.56,7.42,0.99,1
25.798917,22,32,9.63,7.66,0.99,1
25.832737,21.7,32.5,9.64,7.88,0.99,1
25.922304,21,33,9.61,7.35,0.99,1
25.972378,21,33,9.56,6.96,0.99,1
26.013386,22,32.5,9.84,7.4,195,1
26.0165,22,31.5,9.83,7.52,0.99,1
26.007668,22,32,9.77,7.28,0.99,1
26.022352,21.5,32,9.76,7.38,0.99,1
26.058156,21,32,9.8,7.62,545,0
26.082873,20,31,9.66,7.65,259,0
25.721483,23,32,9.77,6.8,0.99,1
25.972378,23,32,9.77,6.8,20,1
25.798917,24,33,9.77,6.8,0.99,1
25.832737,23,32,9.77,6.8,31,1
25.922304,23,33.5,9.77,6.8,0.99,1
25.972378,22.5,32,9.77,6.8,10,1
26.022198,21.84,34.7,6.7,6.9,0.99,1
25.972652,21.03,34.5,6.7,6.9,0.99,1
26.056492,21.88,34.3,7.21,6.9,0.99,1
25.726044,23.3,34.3,6.7,6.9,0.99,1
25.741846,23.36,34.5,6.7,6.9,0.99,1
25.878122,22.33,34.3,6.7,6.9,0.99,1
26.013386,23,32,9.1,6.8,0.99,1
26.0165,23,32,9.1,6.8,0.99,1
26.007668,23,32,9.1,6.91,0.99,1
26.022352,23,32,9.1,6.8,0.99,1
26.058156,22,32,9.1,6.8,0.99,1
26.082873,22,32,9.1,6.8,0.99,1
25.721483,25,33,9.14,8.13,0.99,1
25.972378,25,33,9.31,8.25,0.99,1
25.798917,25,34,9.34,8.62,0.99,1
25.832737,25.79,33,9.2,6.82,0.99,1
25.922304,25,33,9.21,7.57,0.99,1
25.972378,25,32,9.18,6.64,0.99,1
26.013386,20,32,9.22,7.18,0.99,1
26.0165,22.49,32,9.25,7.41,0.99,1
26.007668,22.59,33,9.23,7.28,0.99,1
26.022352,22.29,32,9.18,7.06,0.99,1
26.058156,22,32,9.1,7.13,0.99,1
26.082873,23.5,34,9.14,7.08,0.99,1
25.721483,25.78,33,9.2,7.57,0.99,1
25.972378,25,32,9.25,7.84,0.99,1
25.798917,25,33,9.28,9,0.99,1
25.832737,24,33,9.24,7.6,0.99,1
25.922304,23,33,9.14,7.14,0.99,1
25.972378,23,33,9.11,6.86,0.99,1
26.013386,24.72,34.7,9.89,6.45,0.99,1
26.0165,24.37,34.8,9.89,6.89,0.99,1
26.007668,24.28,34.8,9.89,6.53,0.99,1
26.022352,24.23,34.9,9.89,6.74,0.99,1
26.058156,22,32,9.89,6.69,0.99,1
26.082873,24.47,34.8,9.89,6.58,0.99,1
25.721483,25.47,35.1,9.98,7.4,0.99,1
25.972378,25.13,34.4,9.97,7.6,0.99,1
25.798917,25.93,34.9,9.89,7.94,0.99,1
25.832737,25.14,33,9.89,7.4,0.99,1
25.922304,25.12,35,9.89,7.18,0.99,1
25.972378,24.48,34.9,9.89,6.82,0.99,1
26.022198,26,32,6.7,6.9,0.99,1
25.972652,27,32,6.7,6.9,0.99,1
26.056492,26,33,6.7,6.9,0.99,1
25.726044,28,33,6.7,6.9,0.99,1
25.741846,28,33,6.7,6.9,0.99,1
25.878122,27,32,6.7,6.9,0.99,1
26.013386,23.7,33.5,6.7,6.9,0.99,1
